Supplier_Material_Flow_Event_ID,Supplier_ID,Material_ID,Event_Date,Event_Type,Quantity_Change,Source_Type,Source_ID
SMFEID5297,SID0017,MID0004,2025/10/08,production_consumption,-13,production_run,PRUN_SID0017_MID0004_019
SMFEID5298,SID0017,MID0005,2025/10/08,production_consumption,-20,production_run,PRUN_SID0017_MID0005_010
SMFEID5299,SID0018,MID0004,2025/10/08,production_consumption,-98,production_run,PRUN_SID0018_MID0004_041
SMFEID5300,SID0018,MID0007,2025/10/08,production_consumption,-37,production_run,PRUN_SID0018_MID0007_041
SMFEID5301,SID0018,MID0020,2025/10/08,production_consumption,-19,production_run,PRUN_SID0018_MID0020_041
SMFEID5302,SID0019,MID0010,2025/10/08,production_consumption,-57,production_run,PRUN_SID0019_MID0010_041
SMFEID5303,SID0019,MID0013,2025/10/08,production_consumption,-34,production_run,PRUN_SID0019_MID0013_019
SMFEID5304,SID0019,MID0016,2025/10/08,production_consumption,-36,production_run,PRUN_SID0019_MID0016_041
SMFEID5305,SID0020,MID0017,2025/10/08,production_consumption,-47,production_run,PRUN_SID0020_MID0017_019
SMFEID5306,SID0021,MID0001,2025/10/08,production_consumption,-38,production_run,PRUN_SID0021_MID0001_041
SMFEID5307,SID0021,MID0005,2025/10/08,production_consumption,-6,production_run,PRUN_SID0021_MID0005_019
SMFEID5308,SID0002,MID0001,2025/10/09,production_consumption,-60,production_run,PRUN_SID0002_MID0001_041
SMFEID5309,SID0002,MID0020,2025/10/09,external_receipt,400,order,OID0706
SMFEID5310,SID0002,MID0020,2025/10/09,production_consumption,-33,production_run,PRUN_SID0002_MID0020_019
SMFEID5311,SID0002,MID0025,2025/10/09,production_consumption,-7,production_run,PRUN_SID0002_MID0025_041
SMFEID5312,SID0004,MID0007,2025/10/09,production_consumption,-113,production_run,PRUN_SID0004_MID0007_041
SMFEID5313,SID0004,MID0020,2025/10/09,production_consumption,-32,production_run,PRUN_SID0004_MID0020_041
SMFEID5314,SID0006,MID0010,2025/10/09,production_consumption,-42,production_run,PRUN_SID0006_MID0010_041
SMFEID5315,SID0006,MID0020,2025/10/09,external_receipt,627,order,OID0707
SMFEID5316,SID0006,MID0020,2025/10/09,production_consumption,-101,production_run,PRUN_SID0006_MID0020_041
SMFEID5317,SID0007,MID0017,2025/10/09,external_receipt,449,order,OID0712
SMFEID5318,SID0008,MID0012,2025/10/09,production_consumption,-8,production_run,PRUN_SID0008_MID0012_010
SMFEID5319,SID0008,MID0022,2025/10/09,production_consumption,-25,production_run,PRUN_SID0008_MID0022_019
SMFEID5320,SID0011,MID0001,2025/10/09,production_consumption,-26,production_run,PRUN_SID0011_MID0001_041
SMFEID5321,SID0011,MID0007,2025/10/09,production_consumption,-46,production_run,PRUN_SID0011_MID0007_041
SMFEID5322,SID0011,MID0020,2025/10/09,production_consumption,-158,production_run,PRUN_SID0011_MID0020_041
SMFEID5323,SID0011,MID0025,2025/10/09,production_consumption,-19,production_run,PRUN_SID0011_MID0025_041
SMFEID5324,SID0013,MID0016,2025/10/09,production_consumption,-31,production_run,PRUN_SID0013_MID0016_041
SMFEID5325,SID0013,MID0020,2025/10/09,production_consumption,-15,production_run,PRUN_SID0013_MID0020_041
SMFEID5326,SID0015,MID0020,2025/10/09,production_consumption,-184,production_run,PRUN_SID0015_MID0020_041
SMFEID5327,SID0017,MID0004,2025/10/09,production_consumption,-38,production_run,PRUN_SID0017_MID0004_019
SMFEID5328,SID0018,MID0004,2025/10/09,production_consumption,-33,production_run,PRUN_SID0018_MID0004_041
SMFEID5329,SID0018,MID0020,2025/10/09,production_consumption,-140,production_run,PRUN_SID0018_MID0020_041
SMFEID5330,SID0018,MID0021,2025/10/09,production_consumption,-17,production_run,PRUN_SID0018_MID0021_019
SMFEID5331,SID0019,MID0013,2025/10/09,production_consumption,-39,production_run,PRUN_SID0019_MID0013_019
SMFEID5332,SID0019,MID0016,2025/10/09,production_consumption,-29,production_run,PRUN_SID0019_MID0016_041
SMFEID5333,SID0021,MID0001,2025/10/09,production_consumption,-19,production_run,PRUN_SID0021_MID0001_041
SMFEID5334,SID0002,MID0001,2025/10/10,production_consumption,-7,production_run,PRUN_SID0002_MID0001_041
SMFEID5335,SID0002,MID0020,2025/10/10,production_consumption,-68,production_run,PRUN_SID0002_MID0020_019
SMFEID5336,SID0004,MID0020,2025/10/10,production_consumption,-8,production_run,PRUN_SID0004_MID0020_041
SMFEID5337,SID0006,MID0010,2025/10/10,external_receipt,172,order,OID0714
SMFEID5338,SID0006,MID0010,2025/10/10,production_consumption,-30,production_run,PRUN_SID0006_MID0010_041
SMFEID5339,SID0006,MID0020,2025/10/10,production_consumption,-54,production_run,PRUN_SID0006_MID0020_041
SMFEID5340,SID0008,MID0022,2025/10/10,production_consumption,-5,production_run,PRUN_SID0008_MID0022_019
SMFEID5341,SID0011,MID0020,2025/10/10,production_consumption,-132,production_run,PRUN_SID0011_MID0020_041
SMFEID5342,SID0011,MID0025,2025/10/10,production_consumption,-17,production_run,PRUN_SID0011_MID0025_041
SMFEID5343,SID0013,MID0016,2025/10/10,production_consumption,-5,production_run,PRUN_SID0013_MID0016_041
SMFEID5344,SID0015,MID0020,2025/10/10,production_consumption,-50,production_run,PRUN_SID0015_MID0020_041
SMFEID5345,SID0015,MID0025,2025/10/10,production_consumption,-30,production_run,PRUN_SID0015_MID0025_019
SMFEID5346,SID0018,MID0004,2025/10/10,production_consumption,-73,production_run,PRUN_SID0018_MID0004_041
SMFEID5347,SID0018,MID0020,2025/10/10,production_consumption,-166,production_run,PRUN_SID0018_MID0020_041
SMFEID5348,SID0018,MID0021,2025/10/10,production_consumption,-2,production_run,PRUN_SID0018_MID0021_019
SMFEID5349,SID0021,MID0001,2025/10/10,production_consumption,-24,production_run,PRUN_SID0021_MID0001_041
SMFEID5350,SID0021,MID0004,2025/10/10,external_receipt,157,order,OID0715
SMFEID5351,SID0008,MID0023,2025/10/11,external_receipt,37,order,OID0708
SMFEID5352,SID0011,MID0007,2025/10/11,external_receipt,356,order,OID0716
SMFEID5353,SID0011,MID0020,2025/10/11,external_receipt,813,order,OID0725
SMFEID5354,SID0013,MID0020,2025/10/11,external_receipt,364,order,OID0724
SMFEID5355,SID0006,MID0010,2025/10/12,external_receipt,172,order,OID0739
SMFEID5356,SID0007,MID0017,2025/10/12,external_receipt,897,order,OID0730
SMFEID5357,SID0015,MID0025,2025/10/12,external_receipt,255,order,OID0697
SMFEID5358,SID0002,MID0020,2025/10/13,production_consumption,-52,production_run,PRUN_SID0002_MID0020_019
SMFEID5359,SID0004,MID0007,2025/10/13,production_consumption,-63,production_run,PRUN_SID0004_MID0007_042
SMFEID5360,SID0006,MID0020,2025/10/13,production_consumption,-144,production_run,PRUN_SID0006_MID0020_042
SMFEID5361,SID0007,MID0017,2025/10/13,production_consumption,-124,production_run,PRUN_SID0007_MID0017_042
SMFEID5362,SID0008,MID0022,2025/10/13,production_consumption,-8,production_run,PRUN_SID0008_MID0022_019
SMFEID5363,SID0011,MID0007,2025/10/13,production_consumption,-95,production_run,PRUN_SID0011_MID0007_042
SMFEID5364,SID0011,MID0025,2025/10/13,production_consumption,-10,production_run,PRUN_SID0011_MID0025_042
SMFEID5365,SID0013,MID0016,2025/10/13,production_consumption,-94,production_run,PRUN_SID0013_MID0016_042
SMFEID5366,SID0013,MID0020,2025/10/13,production_consumption,-72,production_run,PRUN_SID0013_MID0020_042
SMFEID5367,SID0015,MID0007,2025/10/13,production_consumption,-238,production_run,PRUN_SID0015_MID0007_042
SMFEID5368,SID0015,MID0020,2025/10/13,production_consumption,-204,production_run,PRUN_SID0015_MID0020_042
SMFEID5369,SID0015,MID0025,2025/10/13,production_consumption,-40,production_run,PRUN_SID0015_MID0025_019
SMFEID5370,SID0018,MID0004,2025/10/13,production_consumption,-69,production_run,PRUN_SID0018_MID0004_042
SMFEID5371,SID0018,MID0007,2025/10/13,external_receipt,152,order,OID0717
SMFEID5372,SID0018,MID0007,2025/10/13,external_receipt,152,order,OID0718
SMFEID5373,SID0018,MID0021,2025/10/13,production_consumption,-30,production_run,PRUN_SID0018_MID0021_019
SMFEID5374,SID0019,MID0010,2025/10/13,production_consumption,-3,production_run,PRUN_SID0019_MID0010_042
SMFEID5375,SID0019,MID0016,2025/10/13,production_consumption,-2,production_run,PRUN_SID0019_MID0016_042
SMFEID5376,SID0021,MID0001,2025/10/13,production_consumption,-99,production_run,PRUN_SID0021_MID0001_042
SMFEID5377,SID0021,MID0004,2025/10/13,production_consumption,-61,production_run,PRUN_SID0021_MID0004_042
SMFEID5378,SID0021,MID0018,2025/10/13,production_consumption,-29,production_run,PRUN_SID0021_MID0018_019
SMFEID5379,SID0002,MID0020,2025/10/14,production_consumption,-4,production_run,PRUN_SID0002_MID0020_019
SMFEID5380,SID0004,MID0007,2025/10/14,production_consumption,-94,production_run,PRUN_SID0004_MID0007_042
SMFEID5381,SID0006,MID0010,2025/10/14,production_consumption,-64,production_run,PRUN_SID0006_MID0010_042
SMFEID5382,SID0006,MID0020,2025/10/14,production_consumption,-101,production_run,PRUN_SID0006_MID0020_042
SMFEID5383,SID0007,MID0017,2025/10/14,production_consumption,-43,production_run,PRUN_SID0007_MID0017_042
SMFEID5384,SID0008,MID0022,2025/10/14,production_consumption,-12,production_run,PRUN_SID0008_MID0022_019
SMFEID5385,SID0011,MID0001,2025/10/14,production_consumption,-3,production_run,PRUN_SID0011_MID0001_042
SMFEID5386,SID0011,MID0007,2025/10/14,production_consumption,-75,production_run,PRUN_SID0011_MID0007_042
SMFEID5387,SID0011,MID0008,2025/10/14,production_consumption,-77,production_run,PRUN_SID0011_MID0008_042
SMFEID5388,SID0011,MID0020,2025/10/14,production_consumption,-181,production_run,PRUN_SID0011_MID0020_042
SMFEID5389,SID0011,MID0025,2025/10/14,production_consumption,-11,production_run,PRUN_SID0011_MID0025_042
SMFEID5390,SID0013,MID0016,2025/10/14,production_consumption,-45,production_run,PRUN_SID0013_MID0016_042
SMFEID5391,SID0013,MID0020,2025/10/14,production_consumption,-25,production_run,PRUN_SID0013_MID0020_042
SMFEID5392,SID0015,MID0007,2025/10/14,production_consumption,-183,production_run,PRUN_SID0015_MID0007_042
SMFEID5393,SID0015,MID0020,2025/10/14,production_consumption,-150,production_run,PRUN_SID0015_MID0020_042
SMFEID5394,SID0015,MID0025,2025/10/14,production_consumption,-47,production_run,PRUN_SID0015_MID0025_019
SMFEID5395,SID0017,MID0004,2025/10/14,external_receipt,324,order,OID0701
SMFEID5396,SID0018,MID0004,2025/10/14,production_consumption,-65,production_run,PRUN_SID0018_MID0004_042
SMFEID5397,SID0018,MID0020,2025/10/14,production_consumption,-111,production_run,PRUN_SID0018_MID0020_042
SMFEID5398,SID0018,MID0021,2025/10/14,production_consumption,-2,production_run,PRUN_SID0018_MID0021_019
SMFEID5399,SID0019,MID0010,2025/10/14,production_consumption,-26,production_run,PRUN_SID0019_MID0010_042
SMFEID5400,SID0019,MID0016,2025/10/14,production_consumption,-18,production_run,PRUN_SID0019_MID0016_042
SMFEID5401,SID0020,MID0017,2025/10/14,external_receipt,319,order,OID0709
SMFEID5402,SID0021,MID0001,2025/10/14,production_consumption,-28,production_run,PRUN_SID0021_MID0001_042
SMFEID5403,SID0021,MID0004,2025/10/14,production_consumption,-59,production_run,PRUN_SID0021_MID0004_042
SMFEID5404,SID0021,MID0018,2025/10/14,production_consumption,-17,production_run,PRUN_SID0021_MID0018_019
SMFEID5405,SID0002,MID0001,2025/10/15,production_consumption,-17,production_run,PRUN_SID0002_MID0001_042
SMFEID5406,SID0002,MID0025,2025/10/15,production_consumption,-21,production_run,PRUN_SID0002_MID0025_042
SMFEID5407,SID0004,MID0007,2025/10/15,production_consumption,-24,production_run,PRUN_SID0004_MID0007_042
SMFEID5408,SID0006,MID0010,2025/10/15,production_consumption,-42,production_run,PRUN_SID0006_MID0010_042
SMFEID5409,SID0006,MID0020,2025/10/15,production_consumption,-12,production_run,PRUN_SID0006_MID0020_042
SMFEID5410,SID0007,MID0017,2025/10/15,production_consumption,-134,production_run,PRUN_SID0007_MID0017_042
SMFEID5411,SID0007,MID0020,2025/10/15,production_consumption,-253,production_run,PRUN_SID0007_MID0020_042
SMFEID5412,SID0011,MID0001,2025/10/15,production_consumption,-16,production_run,PRUN_SID0011_MID0001_042
SMFEID5413,SID0011,MID0007,2025/10/15,production_consumption,-17,production_run,PRUN_SID0011_MID0007_042
SMFEID5414,SID0011,MID0008,2025/10/15,production_consumption,-122,production_run,PRUN_SID0011_MID0008_042
SMFEID5415,SID0011,MID0020,2025/10/15,production_consumption,-263,production_run,PRUN_SID0011_MID0020_042
SMFEID5416,SID0011,MID0025,2025/10/15,production_consumption,-17,production_run,PRUN_SID0011_MID0025_042
SMFEID5417,SID0013,MID0016,2025/10/15,production_consumption,-44,production_run,PRUN_SID0013_MID0016_042
SMFEID5418,SID0013,MID0020,2025/10/15,production_consumption,-63,production_run,PRUN_SID0013_MID0020_042
SMFEID5419,SID0015,MID0020,2025/10/15,production_consumption,-27,production_run,PRUN_SID0015_MID0020_042
SMFEID5420,SID0018,MID0004,2025/10/15,production_consumption,-63,production_run,PRUN_SID0018_MID0004_042
SMFEID5421,SID0018,MID0007,2025/10/15,production_consumption,-33,production_run,PRUN_SID0018_MID0007_042
SMFEID5422,SID0018,MID0020,2025/10/15,production_consumption,-71,production_run,PRUN_SID0018_MID0020_042
SMFEID5423,SID0018,MID0021,2025/10/15,production_consumption,-25,production_run,PRUN_SID0018_MID0021_019
SMFEID5424,SID0019,MID0010,2025/10/15,production_consumption,-30,production_run,PRUN_SID0019_MID0010_042
SMFEID5425,SID0019,MID0016,2025/10/15,production_consumption,-65,production_run,PRUN_SID0019_MID0016_042
SMFEID5426,SID0020,MID0014,2025/10/15,external_receipt,122,order,OID0702
SMFEID5427,SID0021,MID0004,2025/10/15,production_consumption,-75,production_run,PRUN_SID0021_MID0004_042
SMFEID5428,SID0021,MID0018,2025/10/15,production_consumption,-13,production_run,PRUN_SID0021_MID0018_019
SMFEID5429,SID0002,MID0001,2025/10/16,production_consumption,-42,production_run,PRUN_SID0002_MID0001_042
SMFEID5430,SID0002,MID0025,2025/10/16,production_consumption,-16,production_run,PRUN_SID0002_MID0025_042
SMFEID5431,SID0004,MID0007,2025/10/16,production_consumption,-9,production_run,PRUN_SID0004_MID0007_042
SMFEID5432,SID0004,MID0020,2025/10/16,production_consumption,-87,production_run,PRUN_SID0004_MID0020_042
SMFEID5433,SID0007,MID0017,2025/10/16,production_consumption,-141,production_run,PRUN_SID0007_MID0017_042
SMFEID5434,SID0007,MID0020,2025/10/16,production_consumption,-146,production_run,PRUN_SID0007_MID0020_042
SMFEID5435,SID0011,MID0001,2025/10/16,external_receipt,110,order,OID0737
SMFEID5436,SID0011,MID0001,2025/10/16,production_consumption,-37,production_run,PRUN_SID0011_MID0001_042
SMFEID5437,SID0011,MID0008,2025/10/16,production_consumption,-22,production_run,PRUN_SID0011_MID0008_042
SMFEID5438,SID0011,MID0020,2025/10/16,production_consumption,-71,production_run,PRUN_SID0011_MID0020_042
SMFEID5439,SID0011,MID0025,2025/10/16,production_consumption,-17,production_run,PRUN_SID0011_MID0025_042
SMFEID5440,SID0013,MID0016,2025/10/16,production_consumption,-21,production_run,PRUN_SID0013_MID0016_042
SMFEID5441,SID0013,MID0020,2025/10/16,production_consumption,-20,production_run,PRUN_SID0013_MID0020_042
SMFEID5442,SID0015,MID0020,2025/10/16,production_consumption,-60,production_run,PRUN_SID0015_MID0020_042
SMFEID5443,SID0018,MID0004,2025/10/16,production_consumption,-2,production_run,PRUN_SID0018_MID0004_042
SMFEID5444,SID0018,MID0007,2025/10/16,production_consumption,-36,production_run,PRUN_SID0018_MID0007_042
SMFEID5445,SID0018,MID0020,2025/10/16,production_consumption,-84,production_run,PRUN_SID0018_MID0020_042
SMFEID5446,SID0019,MID0010,2025/10/16,production_consumption,-25,production_run,PRUN_SID0019_MID0010_042
SMFEID5447,SID0019,MID0013,2025/10/16,production_consumption,-47,production_run,PRUN_SID0019_MID0013_020
SMFEID5448,SID0019,MID0016,2025/10/16,production_consumption,-32,production_run,PRUN_SID0019_MID0016_042
SMFEID5449,SID0021,MID0004,2025/10/16,external_receipt,354,order,OID0726
SMFEID5450,SID0002,MID0025,2025/10/17,production_consumption,-21,production_run,PRUN_SID0002_MID0025_042
SMFEID5451,SID0004,MID0007,2025/10/17,external_receipt,526,order,OID0721
SMFEID5452,SID0004,MID0007,2025/10/17,production_consumption,-7,production_run,PRUN_SID0004_MID0007_042
SMFEID5453,SID0004,MID0020,2025/10/17,production_consumption,-10,production_run,PRUN_SID0004_MID0020_042
SMFEID5454,SID0008,MID0023,2025/10/17,production_consumption,-10,production_run,PRUN_SID0008_MID0023_010
SMFEID5455,SID0008,MID0024,2025/10/17,production_consumption,-41,production_run,PRUN_SID0008_MID0024_010
SMFEID5456,SID0011,MID0001,2025/10/17,production_consumption,-5,production_run,PRUN_SID0011_MID0001_042
SMFEID5457,SID0011,MID0008,2025/10/17,production_consumption,-51,production_run,PRUN_SID0011_MID0008_042
SMFEID5458,SID0011,MID0020,2025/10/17,production_consumption,-65,production_run,PRUN_SID0011_MID0020_042
SMFEID5459,SID0011,MID0025,2025/10/17,production_consumption,-26,production_run,PRUN_SID0011_MID0025_042
SMFEID5460,SID0013,MID0020,2025/10/17,production_consumption,-43,production_run,PRUN_SID0013_MID0020_042
SMFEID5461,SID0017,MID0001,2025/10/17,production_consumption,-21,production_run,PRUN_SID0017_MID0001_020
SMFEID5462,SID0018,MID0004,2025/10/17,production_consumption,-73,production_run,PRUN_SID0018_MID0004_042
SMFEID5463,SID0018,MID0007,2025/10/17,production_consumption,-57,production_run,PRUN_SID0018_MID0007_042
SMFEID5464,SID0018,MID0008,2025/10/17,production_consumption,-29,production_run,PRUN_SID0018_MID0008_020
SMFEID5465,SID0018,MID0020,2025/10/17,production_consumption,-32,production_run,PRUN_SID0018_MID0020_042
SMFEID5466,SID0019,MID0010,2025/10/17,production_consumption,-9,production_run,PRUN_SID0019_MID0010_042
SMFEID5467,SID0019,MID0013,2025/10/17,production_consumption,-13,production_run,PRUN_SID0019_MID0013_020
SMFEID5468,SID0019,MID0015,2025/10/17,production_consumption,-2,production_run,PRUN_SID0019_MID0015_020
SMFEID5469,SID0020,MID0003,2025/10/17,production_consumption,-22,production_run,PRUN_SID0020_MID0003_010
SMFEID5470,SID0013,MID0016,2025/10/18,external_receipt,182,order,OID0731
SMFEID5471,SID0018,MID0008,2025/10/18,external_receipt,65,order,OID0727
SMFEID5472,SID0020,MID0014,2025/10/18,external_receipt,170,order,OID0710
SMFEID5473,SID0002,MID0001,2025/10/19,external_receipt,223,order,OID0740
SMFEID5474,SID0013,MID0016,2025/10/19,external_receipt,182,order,OID0732
SMFEID5475,SID0013,MID0020,2025/10/19,external_receipt,364,order,OID0744
SMFEID5476,SID0002,MID0001,2025/10/20,production_consumption,-17,production_run,PRUN_SID0002_MID0001_043
SMFEID5477,SID0002,MID0025,2025/10/20,production_consumption,-15,production_run,PRUN_SID0002_MID0025_043
SMFEID5478,SID0004,MID0007,2025/10/20,production_consumption,-42,production_run,PRUN_SID0004_MID0007_043
SMFEID5479,SID0006,MID0020,2025/10/20,production_consumption,-11,production_run,PRUN_SID0006_MID0020_043
SMFEID5480,SID0007,MID0017,2025/10/20,production_consumption,-94,production_run,PRUN_SID0007_MID0017_043
SMFEID5481,SID0008,MID0023,2025/10/20,production_consumption,-1,production_run,PRUN_SID0008_MID0023_010
